product_id,seller_id,units_total,nonzero_demand_periods,n_time_periods,units_mean,units_std,COV2,ADI,type
6c3effec7c8ddba466d4f03f982c7aa3,37515688008a7a40ac93e3b2e4ab203f,103.0,30,40,3.433333333333333,2.979045592749154,0.7528741049401775,1.3333333333333333,Lumpy
32e18e89237933ebdaaebd78a27e7fa1,ca3bd7cd9f149df75950150d010fe4a2,102.0,12,46,8.5,18.662066532748383,4.820383768480655,3.8333333333333335,Lumpy
b5e13c9a353102f79c6206ff5cb61a50,a49928bcdf77c55c6d6e05e09a9b4ca5,102.0,30,51,3.4,3.2968114166936178,0.9402219305572128,1.7,Lumpy
4fcb3d9a5f4871e8362dfedbdb02b064,8581055ce74af1daba164fdbd55a40de,101.0,45,65,2.2444444444444445,1.5833732052395946,0.49767848071935905,1.4444444444444444,Lumpy
437c05a395e9e47f9762e677a7068ce7,f84fa566034f5e8e880a07ec624c56af,100.0,16,24,6.25,8.119934318289364,1.687893333333334,1.5,Lumpy
777d2e438a1b645f3aec9bd57e92672c,4a3ca9315b744ce9f8e9374361493884,100.0,55,83,1.8181818181818181,1.1236664374387368,0.3819444444444445,1.509090909090909,Intermitent
44a34214a57dc373dcd80f54c919d006,7008613ea464bad5cb9b83456e1e6a8f,97.0,29,51,3.3448275862068964,4.654305702933003,1.9362540424821222,1.7586206896551724,Lumpy
617186c3d97ea56c9c683a8a3974e8c1,cc419e0650a3c5ba77189a1882b7556a,97.0,42,52,2.3095238095238093,1.4396492668752352,0.38856932516609693,1.2380952380952381,Smooth
75d6b6963340c6063f7f4cfcccfe6a30,cc419e0650a3c5ba77189a1882b7556a,97.0,38,52,2.5526315789473686,1.8409364306456975,0.5201173114872764,1.368421052631579,Lumpy
29427de7f8a9ee983d9dbc51cec569b4,7a67c85e85bb2ce8582c35f2203ad736,97.0,45,54,2.1555555555555554,1.460939230202076,0.4593522642730849,1.2,Smooth
8c292ca193d326152e335d77176746f0,7e1fb0a3ebfb01ffb3a7dae98bf3238d,97.0,35,56,2.7714285714285714,2.0448747162215137,0.5444099204141217,1.6,Lumpy
ee0c1cf2fbeae95205b4aa506f1469f0,cc419e0650a3c5ba77189a1882b7556a,96.0,39,47,2.4615384615384617,2.3934796717898514,0.9454666940789473,1.205128205128205,Eratic
7fb04722aba7a2b632bac8f9819796f3,f3b80352b986ab4d1057a4b724be19d0,95.0,38,74,2.5,2.1902733384893533,0.7675675675675675,1.9473684210526316,Lumpy
a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,95.0,25,61,3.8,6.0553007081949835,2.5392428439519854,2.44,Lumpy
473795a355d29305c3ea6b156833adf5,620c87c171fb2a6dd6e8bb4dec959fc6,92.0,25,81,3.68,3.1585861816114287,0.7366985664776305,3.24,Lumpy
ee406bf28024d97771c4b1e8b7e8e219,7a67c85e85bb2ce8582c35f2203ad736,91.0,33,41,2.757575757575758,1.5618559278608062,0.32079459002535926,1.2424242424242424,Smooth
5a6e53c3b4e8684b13388d6aa4afdf12,7299e27ed73d2ad986de7f7c77d919fa,90.0,19,20,4.7368421052631575,5.129891760425769,1.1728395061728392,1.0526315789473684,Eratic
0a57f7d2c983bcf8188589a5fea4a8da,4869f7a5dfa277a7dca6462dcf3b52b2,89.0,24,54,3.7083333333333335,3.758806085501857,1.027406508840012,2.25,Lumpy
fb55982be901439613a95940feefd9ee,3d871de0142ce09b7081e2b9d1733cb1,89.0,31,76,2.870967741935484,3.3837054194464686,1.3890838698817491,2.4516129032258065,Lumpy
cd48f265a63e13b762601f5f794c5fca,e9779976487b77c6d4ac45f75ec7afe9,88.0,24,42,3.6666666666666665,3.6909603636177266,1.013295005389867,1.75,Lumpy
